Datetime,DAM_Price,DAM_Volume,IDA1_Price,IDA1_Volume,IDA2_Price,IDA2_Volume,IDA3_Price,IDA3_Volume,ISP,DAM_Spread_to_ISP,IDA1_Spread_to_ISP,IDA2_Spread_to_ISP,IDA3_Spread_to_ISP,GB_DA_Price,SystemDemand,WindGeneration,SolarGeneration,CO2Intensity,InterconnectorFlow,SNSP_Pct,SRMC,SparkSpread
2026-09-04 13:00:00,21.0,1156.8,0.0,256.2,-1.0,74.0,,,0.0,21.0,0.0,-1.0,,20.97,4856.0,2282.0,473.0,140.5,765.5,62.75741350906095,91.28,-70.28
2026-09-04 13:30:00,20.56,1188.6,-4.53,273.6,-1.0,77.6,,,0.0,20.56,-4.53,-1.0,,20.97,4790.5,2296.5,483.0,140.0,733.5,63.25018265316773,91.28,-70.72
2026-09-04 14:00:00,20.0,1169.1,-4.17,277.0,-0.5,63.9,,,0.0,20.0,-4.17,-0.5,,19.87,4757.0,2329.5,496.5,141.5,636.5,62.35022072734917,91.28,-71.28
2026-09-04 14:30:00,20.0,1188.2,-0.5,274.5,-1.5,68.8,,,0.0,20.0,-0.5,-1.5,,19.87,4670.0,2263.0,513.0,143.5,549.0,60.21413276231263,91.28,-71.28
2026-09-04 15:00:00,26.9,1113.8,1.14,197.1,1.5,82.6,,,0.0,26.9,1.14,1.5,,32.79,4673.5,2433.0,564.5,146.5,216.0,56.68128811383332,91.28,-64.38
2026-09-04 15:30:00,29.0,1137.2,1.28,200.3,9.91,50.6,,,0.0,29.0,1.28,9.91,,32.79,4611.0,2521.0,556.0,149.0,73.0,56.256777271741484,91.28,-62.28
2026-09-04 16:00:00,57.36,1194.9,14.55,243.7,35.0,47.4,,,24.35,33.01,-9.8,10.649999999999999,,76.1,4703.0,2659.0,618.5,148.5,-89.5,55.48252477829942,91.28,-33.92
2026-09-04 16:30:00,71.45,1218.8,54.43,137.3,65.0,55.5,,,0.0,71.45,54.43,65.0,,76.1,4811.0,2766.0,709.0,145.5,-227.0,54.902739182215164,91.28,-19.83
2026-09-04 17:00:00,114.07,1306.9,117.96,182.3,110.56,29.9,177.0,10.8,126.21,-12.14,-8.25,-15.649999999999991,50.790000000000006,124.07,4937.0,2774.5,595.5,148.5,-149.5,54.546348176545756,91.28,22.789999999999992
2026-09-04 17:30:00,126.0,1339.5,126.97,272.0,132.86,53.6,208.49,22.8,196.37,-70.37,-69.4,-63.50999999999999,12.120000000000005,124.07,5081.0,2760.5,525.0,141.5,108.0,56.45542216099193,91.28,34.72
2026-09-04 18:00:00,151.35,1500.7,139.5,433.5,140.53,20.4,160.0,17.6,163.42,-12.069999999999993,-23.919999999999987,-22.889999999999986,-3.4199999999999875,146.69,5132.5,2797.0,356.5,130.5,449.5,63.25377496346809,91.28,60.06999999999999
2026-09-04 18:30:00,157.7,1544.7,147.49,522.9,148.66,47.8,165.0,17.6,130.03,27.669999999999987,17.460000000000008,18.629999999999995,34.97,146.69,5182.5,2537.5,236.0,128.0,897.5,66.28075253256151,91.28,66.41999999999999
2026-09-04 19:00:00,166.01,1525.3,144.65,562.5,148.32,26.1,152.6,15.5,156.74,9.269999999999982,-12.090000000000003,-8.420000000000016,-4.140000000000015,146.46,5149.5,2246.0,123.5,133.0,1189.5,66.71521506942422,91.28,74.72999999999999
2026-09-04 19:30:00,169.05,1485.0,150.48,632.8,153.11,45.0,177.0,15.3,248.12,-79.07,-97.64000000000001,-95.00999999999999,-71.12,146.46,5154.5,2070.5,47.0,139.5,1346.0,66.2818896110195,91.28,77.77000000000001
2026-09-04 20:00:00,178.34,1546.7,171.08,733.5,177.29,34.9,240.0,20.1,247.08,-68.74000000000001,-76.0,-69.79000000000002,-7.0800000000000125,145.53,5164.0,1932.0,8.5,143.0,1471.5,65.90821068938807,91.28,87.06
2026-09-04 20:30:00,182.72,1627.9,207.72,757.9,200.17,27.1,249.5,30.9,261.51,-78.78999999999999,-53.78999999999999,-61.34,-12.009999999999991,145.53,5197.5,1884.5,1.5,146.5,1485.0,64.82924482924483,91.28,91.44
2026-09-04 21:00:00,191.46,1571.6,210.0,713.4,220.23,77.0,256.3,24.4,270.23,-78.77000000000001,-60.23000000000002,-50.00000000000003,-13.930000000000007,145.46,5124.0,1797.5,2.0,150.5,1485.0,64.06128024980484,91.28,100.18
2026-09-04 21:30:00,187.02,1645.4,241.58,769.1,211.0,57.7,252.1,30.4,270.67,-83.65,-29.090000000000003,-59.670000000000016,-18.57000000000002,145.46,4932.0,1722.0,2.0,149.0,1485.0,65.02433090024331,91.28,95.74000000000001
2026-09-04 22:00:00,191.79,1745.0,269.3,751.8,232.59,84.3,275.21,19.3,264.84,-73.04999999999998,4.460000000000036,-32.24999999999997,10.370000000000005,121.15,4758.0,1647.5,2.0,145.0,1484.5,65.82597730138714,91.28,100.50999999999999
2026-09-04 22:30:00,175.04,1745.8,268.14,782.4,235.0,69.0,280.0,44.5,243.85,-68.81,24.289999999999992,-8.849999999999994,36.150000000000006,121.15,4579.5,1539.5,2.0,147.0,1485.0,66.0443279834043,91.28,83.75999999999999
2026-09-04 23:00:00,175.77,1373.5,195.05,668.4,,,,,217.34,-41.56999999999999,-22.289999999999992,,,85.85,4456.0,1448.5,2.0,149.0,1485.0,65.83258527827648,91.28,84.49000000000001
2026-09-04 23:30:00,165.4,1396.2,189.11,744.4,,,,,188.21,-22.810000000000002,0.9000000000000057,,,85.85,4343.5,1397.0,2.0,151.0,1448.5,65.51168412570507,91.28,74.12
2026-09-05 00:00:00,162.75,1319.3,185.29,663.8,,,,,243.27,-80.52000000000001,-57.98000000000002,,,75.21,4243.5,1415.0,2.0,153.5,1367.0,65.55909037351243,91.28,71.47
2026-09-05 00:30:00,154.53,1356.9,184.5,736.1,,,,,238.91,-84.38,-54.41,,,75.21,4151.5,1311.5,2.0,158.0,1367.0,64.51884860893654,91.28,63.25
2026-09-05 01:00:00,154.35,1282.2,180.7,696.6,,,,,224.88,-70.53,-44.18000000000001,,,68.7,4064.5,1221.5,2.0,160.0,1367.5,63.697871816951654,91.28,63.06999999999999
2026-09-05 01:30:00,153.6,1339.3,191.96,782.8,,,,,225.27,-71.67000000000002,-33.31,,,68.7,3994.5,1127.0,2.0,164.5,1367.0,62.43584929277757,91.28,62.31999999999999
2026-09-05 02:00:00,188.0,1330.7,268.0,701.3,,,,,250.14,-62.139999999999986,17.860000000000014,,,60.88,4055.5,1208.5,2.0,160.0,1365.5,63.46936259400814,91.28,96.72
2026-09-05 02:30:00,169.34,1319.2,242.4,732.9,,,,,251.07,-81.72999999999999,-8.669999999999987,,,60.88,4093.5,1189.0,2.0,162.0,1367.0,62.44045437889337,91.28,78.06
2026-09-05 03:00:00,177.17,1230.6,246.1,696.7,,,,,253.47,-76.30000000000001,-7.3700000000000045,,,57.91,4025.5,1121.0,2.0,165.0,1367.0,61.805986833933666,91.28,85.88999999999999
2026-09-05 03:30:00,176.7,1227.1,256.7,709.1,,,,,253.32,-76.62,3.3799999999999955,,,57.91,3965.0,1036.5,2.0,168.5,1367.0,60.61790668348045,91.28,85.41999999999999
2026-09-05 04:00:00,178.01,1235.7,264.66,744.5,,,,,252.47,-74.46000000000001,12.190000000000026,,,59.18,3918.0,1035.0,2.0,169.5,1367.0,61.30678917815212,91.28,86.72999999999999
2026-09-05 04:30:00,176.57,1194.7,263.93,711.4,,,,,247.11,-70.54000000000002,16.819999999999993,,,59.18,3884.0,956.5,2.0,176.5,1366.5,59.809474768280126,91.28,85.28999999999999
2026-09-05 05:00:00,168.96,1243.6,255.0,796.6,,,,,240.74,-71.78,14.259999999999991,,,65.34,3883.5,881.5,2.0,183.0,1367.0,57.89880262649672,91.28,77.68
2026-09-05 05:30:00,165.0,1166.8,252.37,740.8,,,,,237.48,-72.47999999999999,14.890000000000015,,,65.34,3881.0,613.0,2.0,193.5,1367.0,51.017778922958,91.28,73.72
2026-09-05 06:00:00,196.0,1177.2,303.3,759.2,,,,,244.29,-48.28999999999999,59.01000000000002,,,76.4,3974.0,590.5,2.0,198.5,1367.0,49.257674886763965,91.28,104.72
2026-09-05 06:30:00,201.04,1152.0,317.52,678.4,,,,,248.13,-47.09,69.38999999999999,,,76.4,4038.0,545.5,2.5,194.5,1404.0,48.2788509162952,91.28,109.75999999999999
2026-09-05 07:00:00,246.95,1142.1,261.95,827.7,,,,,248.39,-1.4399999999999977,13.560000000000002,,,75.52,4156.0,442.0,23.5,195.0,1485.0,46.36669874879692,91.28,155.67
2026-09-05 07:30:00,275.0,1182.0,240.0,754.6,,,,,259.52,15.480000000000018,-19.519999999999982,,,75.52,4325.0,392.0,73.5,197.5,1484.0,43.3757225433526,91.28,183.72
2026-09-05 08:00:00,284.9,1189.1,284.9,829.8,,,,,247.69,37.20999999999998,37.20999999999998,,,34.44,4518.0,431.5,182.5,188.5,1485.0,42.41921204072598,91.28,193.61999999999998
2026-09-05 08:30:00,291.2,1225.3,280.62,780.3,,,,,238.76,52.44,41.860000000000014,,,34.44,4658.0,385.5,266.5,185.5,1485.0,40.15671962215543,91.28,199.92
2026-09-05 09:00:00,349.44,1229.8,280.0,827.8,,,,,201.9,147.54,78.1,,,1.16,4759.5,336.5,383.0,182.5,1485.0,38.2708267675176,91.28,258.15999999999997
2026-09-05 09:30:00,298.81,1257.1,249.78,763.4,,,,,235.41,63.400000000000006,14.370000000000005,,,1.16,4789.0,300.5,506.0,180.5,1486.5,37.31467947379411,91.28,207.53
2026-09-05 10:00:00,275.0,1294.5,250.0,763.9,,,,,265.34,9.660000000000025,-15.339999999999975,,,-1.5,4770.0,363.0,634.5,173.0,1485.0,38.742138364779876,91.28,183.72
2026-09-05 10:30:00,243.9,1290.6,225.0,776.7,,,,,262.36,-18.460000000000008,-37.360000000000014,,,-1.5,4759.0,406.5,725.5,167.5,1485.0,39.74574490439168,91.28,152.62
2026-09-05 11:00:00,195.0,1402.0,175.0,864.6,217.26,42.2,,,259.41,-64.41000000000003,-84.41000000000003,-42.150000000000034,,-0.37,4728.0,447.0,840.5,155.5,1485.5,40.87351945854484,91.28,103.72
2026-09-05 11:30:00,184.0,1304.6,165.0,806.1,201.0,57.8,,,255.64,-71.63999999999999,-90.63999999999999,-54.639999999999986,,-0.37,4721.5,520.0,794.0,154.0,1485.0,42.465318225140315,91.28,92.72
2026-09-05 12:00:00,185.0,1313.9,160.0,854.8,201.0,56.4,,,248.53,-63.53,-88.53,-47.53,,-0.26,4728.5,586.0,757.5,154.0,1484.5,43.78767050861796,91.28,93.72
2026-09-05 12:30:00,192.0,1230.3,165.0,820.8,205.5,38.0,,,240.75,-48.75,-75.75,-35.25,,-0.26,4714.5,604.5,828.0,145.5,1485.0,44.32071269487751,91.28,100.72
2026-09-05 13:00:00,188.34,1225.3,189.0,797.4,228.43,16.7,,,223.8,-35.46000000000001,-34.80000000000001,4.6299999999999955,,-0.01,4687.5,728.5,838.0,143.0,1484.5,47.21066666666667,91.28,97.06
2026-09-05 13:30:00,175.0,1238.6,182.9,807.4,228.98,23.0,,,236.84,-61.84,-53.94,-7.860000000000014,,-0.01,4598.0,749.5,837.0,144.0,1485.0,48.59721618094824,91.28,83.72
2026-09-05 14:00:00,161.45,1162.7,161.45,749.2,209.2,36.5,,,171.68,-10.230000000000018,-10.230000000000018,37.51999999999998,,-0.12,4517.5,751.0,791.0,146.0,1485.0,49.49640287769784,91.28,70.16999999999999
2026-09-05 14:30:00,156.42,1174.9,165.7,839.2,209.58,19.8,,,108.36,48.05999999999999,57.33999999999999,101.22000000000001,,-0.12,4473.5,754.0,730.0,152.0,1484.5,50.039119257851794,91.28,65.13999999999999
2026-09-05 15:00:00,153.03,1124.4,164.0,817.5,204.7,30.1,,,107.65,45.379999999999995,56.349999999999994,97.04999999999998,,8.44,4475.5,785.0,713.5,154.5,1485.0,50.720589878225894,91.28,61.75
2026-09-05 15:30:00,156.42,1064.8,177.22,807.1,211.87,24.1,,,107.1,49.31999999999999,70.12,104.77000000000001,,8.44,4489.5,783.5,662.5,154.5,1485.0,50.52901213943646,91.28,65.13999999999999
2026-09-05 16:00:00,156.42,1121.7,173.78,836.3,210.0,17.9,,,106.75,49.66999999999999,67.03,103.25,,93.96,4589.0,836.0,603.0,147.5,1484.5,50.56657223796034,91.28,65.13999999999999
2026-09-05 16:30:00,165.89,1027.5,147.02,787.4,207.9,22.0,,,73.85,92.03999999999999,73.17000000000002,134.05,,93.96,4692.0,984.0,527.0,146.0,1485.5,52.632139812446724,91.28,74.60999999999999
2026-09-05 17:00:00,208.89,1023.7,189.83,808.5,209.39,28.9,221.01,10.4,104.89,103.99999999999999,84.94000000000001,104.49999999999999,116.11999999999999,183.77,4843.5,1139.0,421.0,148.0,1457.0,53.597605037679365,91.28,117.60999999999999
2026-09-05 17:30:00,226.0,941.8,199.73,691.5,223.82,52.4,215.88,18.9,133.77,92.22999999999999,65.95999999999998,90.04999999999998,82.10999999999999,183.77,4971.5,1246.5,314.0,153.5,1471.0,54.66157095444031,91.28,134.72
2026-09-05 18:00:00,225.0,888.0,201.0,742.6,232.92,14.5,230.3,38.4,121.26,103.74,79.74,111.65999999999998,109.04,195.06,5015.0,1210.0,232.0,162.5,1485.0,53.73878364905285,91.28,133.72
2026-09-05 18:30:00,226.0,814.0,214.04,663.3,218.86,57.0,184.5,4.9,117.43,108.57,96.60999999999999,101.43,67.07,195.06,5015.0,1172.5,142.0,164.5,1466.5,52.62213359920239,91.28,134.72
2026-09-05 19:00:00,221.39,864.9,220.16,677.4,221.01,86.3,201.0,9.2,116.42,104.96999999999998,103.74,104.58999999999999,84.58,203.13,4977.5,1323.5,71.5,166.0,1335.5,53.42039176293319,91.28,130.10999999999999
2026-09-05 19:30:00,215.0,770.9,222.02,566.5,220.34,76.7,195.0,12.0,131.55,83.44999999999999,90.47,88.78999999999999,63.44999999999999,203.13,4936.0,1475.5,31.0,167.0,1185.5,53.91004862236629,91.28,123.72
2026-09-05 20:00:00,216.6,791.0,223.62,519.0,216.28,85.1,178.8,9.7,138.71,77.88999999999999,84.91,77.57,40.09,205.6,4922.5,1556.5,3.0,167.0,1144.5,54.87049263585576,91.28,125.32
2026-09-05 20:30:00,214.94,814.5,221.01,519.8,216.34,70.4,176.34,6.1,210.54,4.400000000000006,10.469999999999999,5.800000000000011,-34.19999999999999,205.6,4914.0,1607.0,2.0,180.5,1137.5,55.85063085063086,91.28,123.66
2026-09-05 21:00:00,207.92,720.7,218.36,465.5,212.94,71.9,186.2,8.2,262.48,-54.56000000000003,-44.120000000000005,-49.54000000000002,-76.28000000000003,202.9,4790.0,1658.0,2.0,190.5,955.0,54.551148225469724,91.28,116.63999999999999
2026-09-05 21:30:00,204.07,809.2,210.0,431.3,207.31,68.4,179.21,8.3,274.51,-70.44,-64.50999999999999,-67.19999999999999,-95.29999999999998,202.9,4643.0,1743.5,2.0,194.0,775.5,54.253715270299374,91.28,112.78999999999999
2026-09-05 22:00:00,191.36,797.5,192.3,550.0,199.0,59.6,172.6,14.4,277.19,-85.82999999999998,-84.88999999999999,-78.19,-104.59,186.36,4461.0,2024.5,2.0,184.0,517.5,56.98273929612194,91.28,100.08000000000001
2026-09-05 22:30:00,186.0,802.2,181.75,459.3,186.88,66.3,168.9,6.6,253.54,-67.53999999999999,-71.78999999999999,-66.66,-84.63999999999999,186.36,4328.5,2288.0,2.0,176.0,246.0,58.54222016864965,91.28,94.72
